11317, 1007, 17952, 2530
11318, 1307, 9996, 1379
11319, 1982, 37440, 1991
11320, 510, 36864, 562
11322, 2300, 16926, 1625
11325, 357, 27370, 729
11326, 1525, 6600, 575
11327, 110, 18240, 1348
11328, 830, 12920, 2148
11329, 2007, 13167, 1457
11330, 450, 24480, 2319
11331, 735, 17442, 2860
11332, 1631, 3900, 2250
11334, 547, 12936, 1258
11335, 755, 18676, 1533
11336, 925, 6750, 1600
11341, 1391, 11408, 2535
11344, 626, 12852, 2932
11345, 214, 15120, 1781
11346, 802, 5130, 2645
11348, 1649, 14490, 1006
11350, 1341, 17388, 1796
11354, 1265, 16380, 1204
11355, 1564, 9690, 1076
11356, 2191, 7176, 1531
11357, 1571, 3060, 2253
11358, 919, 24472, 1717
11361, 1613, 8303, 2108
11362, 1199, 14467, 2869
11363, 494, 7502, 2042
11364, 1010, 9282, 1238
11366, 1840, 12012, 1968
11368, 800, 9367, 830
11370, 1206, 14858, 1542
11371, 1149, 18720, 1036
11372, 703, 8294, 2337
11374, 1305, 8192, 1625
11375, 549, 6720, 1546
11376, 526, 17908, 2311
11377, 452, 35420, 1833
11378, 1944, 14256, 1234
11383, 1114, 20812, 724
11386, 1667, 3528, 681
11387, 1277, 11385, 2852
11388, 375, 34100, 3000
11390, 697, 29600, 314
11393, 1717, 21060, 506
11395, 441, 8556, 1984
11396, 1170, 6688, 1495
11397, 1096, 12075, 2995
11399, 913, 18018, 1199
11403, 1127, 30400, 823
11405, 1856, 33640, 2051
11407, 1200, 11718, 1536
11409, 1748, 18360, 2595
11410, 915, 10530, 2838
11412, 728, 27200, 1504
11416, 1040, 16848, 1724
11418, 2178, 6650, 873
11420, 1515, 11109, 2128
11422, 814, 11339, 2499
11425, 1266, 6960, 884
11426, 444, 4320, 1248
11428, 1051, 7250, 934
11429, 750, 11968, 1285
11430, 1492, 22040, 1921
11431, 1205, 25916, 3000
11432, 1053, 16896, 3000
11433, 666, 5500, 2283
11436, 1616, 14440, 1248
11437, 1447, 26496, 797
11440, 1856, 32085, 1960
11441, 893, 11799, 1195
11442, 1343, 10881, 643
11446, 162, 19836, 2591
11447, 641, 12210, 580
11452, 1029, 12960, 769
11456, 1106, 14580, 1851
11457, 1533, 33825, 1453
11458, 1187, 12600, 2138
11461, 1195, 11520, 1503
11463, 471, 23940, 1222
11466, 1162, 12831, 2200
11470, 539, 16492, 2153
11471, 954, 13832, 1922
11473, 253, 49140, 2352
11474, 610, 17081, 537
11476, 1294, 22968, 2103
11477, 1350, 5566, 983
11478, 1291, 4680, 1970
11479, 640, 8424, 245
11480, 1100, 34056, 781
11481, 110, 10584, 2886
11482, 259, 21294, 2652
11483, 727, 7700, 854
11489, 968, 7378, 1235
11490, 237, 7140, 848
11492, 203, 20196, 834
11493, 1011, 9108, 1737
11496, 1012, 16008, 1201
11497, 834, 14904, 2269
11499, 562, 8640, 2122
11502, 763, 4732, 749
11503, 673, 11592, 638
11504, 337, 11832, 1800
11505, 1345, 10868, 1113
11506, 1106, 5700, 3000
11508, 919, 30628, 2077
11510, 949, 17640, 1031
11512, 2020, 26600, 1906
11519, 439, 13260, 2270
11523, 293, 15360, 1285
11526, 2692, 22770, 1631
11528, 1560, 14490, 1008
11530, 1046, 54868, 1029
11532, 1112, 17920, 129
11533, 717, 5280, 343
11534, 1601, 33825, 2180
11536, 879, 14616, 1924
11538, 713, 23452, 1521
11539, 1218, 14076, 332
11541, 751, 8580, 326
11543, 1044, 7360, 2228
11545, 829, 15606, 1975
11546, 1005, 13500, 253
11547, 1194, 7656, 2619
11549, 1658, 23125, 1062
11550, 1326, 11875, 3000
11551, 709, 12789, 2241
11552, 2411, 15600, 1177
11553, 1113, 26600, 580
11558, 1040, 6552, 2639
11559, 404, 8140, 1313
11561, 388, 6175, 1771
11562, 1364, 6160, 2046
11564, 831, 3600, 1724
11572, 1327, 15200, 954
11575, 861, 9867, 2019
11577, 1325, 10260, 2143
11578, 546, 39780, 50
11579, 553, 19608, 2902
11580, 321, 13662, 764
11581, 1579, 4950, 2497
11582, 963, 14850, 2024
11583, 1038, 24255, 2320
11584, 1326, 17136, 1535
11585, 1494, 9408, 1600
11588, 420, 20160, 999
11590, 1847, 17712, 2033
11593, 416, 5292, 822
11596, 1027, 13920, 1246
11597, 755, 5187, 2300
11599, 602, 17952, 1762
11605, 1748, 19950, 2745
11606, 469, 9900, 794
11607, 1029, 12960, 1986
11608, 641, 8112, 1202
11610, 1324, 25636, 1187
11611, 528, 4800, 50
11612, 921, 9936, 1093
11613, 156, 12180, 2157
11615, 955, 28160, 886
11618, 1290, 2550, 2002
11620, 677, 7436, 2967
11622, 1170, 5330, 1441
11625, 1785, 10800, 1360
11627, 737, 9152, 1342
11629, 649, 32240, 3000
11630, 286, 11305, 2230
11633, 314, 20832, 1411
11634, 1955, 14250, 1407
11635, 1544, 22496, 1113
11636, 917, 6936, 1318
11639, 1139, 37200, 1941
11644, 434, 4455, 1435
11645, 444, 9114, 1695
11646, 1663, 7680, 1854
11648, 554, 12000, 1830
11649, 1093, 1980, 2472
11653, 1165, 15428, 309
11656, 1384, 4488, 1222
11657, 352, 4140, 2954
11659, 472, 6409, 840
11660, 110, 14112, 2298
11661, 498, 4420, 2181
11662, 357, 13020, 1393
11663, 394, 15488, 2897
11665, 918, 20592, 2612
11666, 1185, 3705, 2198
11667, 858, 16416, 869
11668, 966, 14850, 2588
11669, 1041, 2431, 1707
11670, 1134, 42525, 2849
11672, 127, 25760, 2005
11673, 1028, 14520, 2123
11675, 1527, 22000, 1010
11677, 316, 7752, 55
11679, 513, 17168, 2584
11680, 1285, 15096, 1241
11681, 318, 14637, 2262
11683, 1984, 10350, 2582
11684, 1680, 11160, 939
11685, 1029, 20124, 2627
11686, 1082, 4620, 2199
11687, 926, 18304, 708
11688, 538, 12400, 1376
11689, 1392, 24050, 647
11694, 895, 14025, 2015
11697, 1084, 63960, 2383
11698, 1213, 9918, 2302
11701, 1782, 32256, 1554
11703, 679, 14326, 1856
11708, 1537, 41344, 1172
11718, 1628, 9856, 1104
11720, 592, 7392, 1218
11722, 110, 41760, 3000
11723, 1348, 23310, 738
11725, 726, 12960, 989
11726, 1903, 22680, 1581
11727, 1246, 20026, 1628
11729, 534, 4750, 3000
11730, 1566, 4576, 2969
11731, 1251, 40774, 2022
11732, 1537, 47424, 1462
11733, 414, 17280, 2228
11734, 1085, 30780, 2022
11736, 1925, 19251, 1767
11737, 635, 19040, 1729
11739, 231, 34510, 1587
11740, 947, 14560, 1045
11741, 563, 4140, 167
11743, 1219, 14700, 1133
11744, 1242, 7260, 1394
11746, 816, 17248, 2335
11749, 1483, 13800, 2403
11750, 327, 13875, 1564
11752, 1572, 17784, 1379
11755, 1207, 11934, 1596
11756, 866, 7800, 1862
11757, 615, 36036, 1622
11758, 784, 28652, 402
11759, 1093, 30720, 1731
11760, 365, 7200, 1304
11761, 902, 27232, 1313
11763, 766, 9386, 606
11764, 1184, 19008, 1534
11765, 1713, 5460, 1497
11767, 745, 19285, 1006
11768, 1185, 22400, 1748
11770, 892, 46200, 1653
11775, 1842, 13200, 1149
11776, 401, 22050, 2098
11778, 989, 7296, 1681
11780, 1263, 18975, 3000
11781, 907, 14375, 652
11783, 1546, 36848, 325
11784, 1461, 9750, 2371
11788, 822, 17732, 1851
11790, 481, 7448, 2866
11792, 1470, 5746, 2557
11793, 404, 3900, 1890
11794, 1042, 30420, 2562
11795, 1058, 16380, 1833
11796, 845, 10752, 1737
11798, 1266, 46740, 2002
11800, 266, 14500, 1380
11801, 1548, 4760, 2570
11803, 404, 10175, 2197
11804, 682, 7475, 3000
11806, 1028, 9600, 1965
11813, 1473, 10530, 1479
11814, 1755, 16100, 1736
11815, 1059, 18252, 1142
11817, 430, 13630, 1297
11822, 759, 7350, 2158
11824, 1224, 33728, 1481
11825, 538, 20625, 1528
11827, 1730, 11628, 1667
11831, 110, 19530, 1530
11834, 821, 18696, 2516
11839, 500, 27500, 1749
11841, 529, 7392, 1493
11845, 1894, 8568, 2298
11846, 818, 9680, 1793
11847, 1816, 3450, 936
11856, 2184, 50400, 2094
11863, 984, 6930, 1805
11864, 1770, 2880, 1466
11868, 592, 56212, 2365
11869, 159, 32799, 1441
11870, 2023, 17748, 1494
11872, 110, 5610, 50
11875, 1508, 4050, 562
11876, 199, 27962, 1204
11879, 1254, 15708, 1225
11880, 1136, 15708, 581
11881, 867, 7920, 1104
11882, 2173, 13800, 875
11883, 484, 2730, 719
11884, 1074, 12348, 1221
11885, 792, 5712, 894
11889, 1134, 17820, 2563
11890, 935, 33374, 1070
11893, 327, 5460, 3000
11896, 1504, 16800, 2202
11898, 1584, 13156, 1679
11901, 794, 14616, 2241
11902, 1259, 5890, 349
11904, 539, 11760, 196
11905, 813, 5600, 2373
11906, 505, 4928, 909
11907, 1665, 30780, 2237
11910, 356, 10140, 1303
11911, 899, 6664, 1193
11919, 1265, 12180, 1119
11921, 922, 9152, 241
11922, 731, 14326, 2577
11930, 959, 11760, 899
11933, 1089, 10368, 50
11934, 1215, 10296, 1538
11936, 701, 13500, 2578
11941, 1196, 23064, 1711
11943, 110, 13440, 2549
11944, 1613, 10260, 2085
11945, 942, 21114, 724
11947, 1150, 35520, 1741
11948, 1645, 10560, 2097
11949, 963, 19584, 792
11950, 854, 12090, 1222
11953, 739, 8892, 507
11955, 110, 39480, 1520
11956, 551, 5220, 1658
11959, 134, 22113, 1926
11961, 1548, 38896, 2652
11962, 971, 21120, 1486
11964, 1015, 15624, 478
11965, 1275, 23374, 1424
11967, 185, 8658, 1629
11969, 1055, 4140, 1031
11971, 649, 4500, 2026
11972, 923, 15960, 633
11974, 1047, 21120, 1529
11975, 110, 9114, 1884
11977, 1022, 26650, 1540
11984, 927, 13832, 1335
11985, 1196, 38184, 562
11988, 1361, 38070, 2973
11989, 716, 21080, 1249
11990, 1210, 25380, 1063
11993, 537, 17575, 1591
11995, 1367, 24304, 1299
11996, 871, 27750, 1675
11998, 974, 12960, 2888
11999, 110, 24948, 1745
12000, 1187, 27500, 1425
12001, 1308, 9800, 1489
12002, 1867, 11400, 1330
12003, 622, 8775, 1746
12004, 1091, 8050, 1336
12008, 247, 9350, 2363
12009, 110, 13838, 2156
12011, 110, 38775, 808
12012, 1579, 4576, 2020
12014, 1804, 14720, 2319
12018, 428, 19425, 2239
12019, 1473, 24940, 685
12021, 128, 14580, 1230
12022, 744, 12376, 2077
12023, 967, 18480, 248
12025, 955, 19552, 3000
12026, 1152, 7200, 470
12028, 659, 7200, 2367
12029, 749, 10560, 1968
12030, 129, 21420, 1052
12031, 110, 15120, 1564
12035, 1338, 11286, 524
12039, 1377, 10005, 2305
12042, 347, 14580, 405
12051, 1677, 29700, 1913
12053, 1127, 28536, 1949
12056, 1131, 67584, 634
12057, 1302, 23664, 1187
12058, 918, 14000, 1198
12061, 426, 19152, 1349
12062, 1227, 7938, 1795
12063, 864, 15120, 1012
12064, 1727, 11063, 1258
12065, 827, 4320, 2132
12066, 817, 4862, 1114
12067, 1404, 29348, 1571
12068, 722, 26136, 1890
12070, 672, 10584, 1591
12071, 1177, 28080, 2274
12072, 1320, 17342, 2070
12073, 917, 40425, 1981
12074, 230, 29070, 2941
12076, 1258, 18879, 2154
12079, 389, 4284, 2764
12082, 1389, 7315, 640
12083, 2391, 10192, 1907
12086, 1030, 19600, 2363
12088, 653, 11100, 50
12089, 1246, 3960, 2014
12091, 725, 46000, 1472
12095, 110, 2145, 1068
12097, 1465, 15360, 1340
12099, 844, 14784, 1615
12100, 1860, 6885, 2146
12101, 1795, 14586, 346
12103, 1368, 6000, 1417
12106, 509, 21160, 1715
12107, 759, 25256, 1616
12110, 1957, 20090, 1891
12111, 589, 7750, 1666
12114, 1006, 12636, 1725
12116, 989, 13500, 636
12118, 365, 11687, 1824
12119, 1123, 24640, 1531
12120, 1017, 12540, 1615
12123, 1185, 14700, 1558
12128, 1083, 12903, 1424
12129, 514, 15675, 759
12130, 1079, 4320, 809
12133, 656, 11648, 1108
12134, 464, 44772, 1312
12135, 306, 17094, 1650
12137, 857, 39556, 1966
12140, 945, 72500, 1978
12141, 1111, 11310, 876
12142, 1344, 54720, 1705
12143, 1042, 3927, 801
12144, 1020, 2470, 1120
12145, 1179, 42636, 416
12147, 1155, 22500, 1370
12148, 1114, 23100, 1718
12149, 671, 12474, 324
12150, 466, 2310, 1846
12152, 369, 36300, 1948
12154, 790, 42500, 1740
12155, 1144, 14725, 2425
12156, 1093, 10752, 901
12160, 996, 23664, 2587
12164, 966, 37422, 1255
12165, 1462, 17710, 1975
12166, 497, 18000, 1574
12169, 478, 4416, 50
12173, 1631, 5423, 1624
12175, 947, 12168, 900
12180, 765, 14322, 859
12181, 306, 4950, 555
12184, 110, 24336, 1925
12185, 1187, 21080, 1442
12190, 429, 3696, 1369
12191, 1766, 16606, 1486
12193, 513, 32164, 1184
12195, 885, 24800, 2539
12200, 1977, 18600, 1745
12201, 1018, 14355, 579
12202, 1480, 24990, 2216
12203, 1304, 12690, 791
12204, 770, 7935, 1715
12208, 718, 13485, 1096
12210, 1522, 14400, 1932
12212, 1182, 2250, 2129
12213, 764, 26445, 976
12219, 1324, 6080, 1456
12220, 1525, 20944, 662
12222, 1181, 17100, 988
12227, 1740, 7475, 2450
12229, 471, 14440, 1520
12230, 798, 3510, 1200
12231, 1448, 10560, 1055
12232, 110, 15960, 523
12235, 1213, 15120, 1885
12237, 639, 17138, 1668
12238, 1843, 6720, 2151
12239, 1170, 11340, 2120
12243, 805, 24000, 1100
12244, 1093, 36708, 1615
12245, 1531, 7904, 1771
12246, 500, 38080, 1133
12250, 1952, 13200, 2021
12251, 1162, 6480, 1566
12252, 920, 3420, 1549
12255, 1016, 10656, 1733
12256, 683, 17612, 1458
12257, 133, 23606, 2520
12258, 1567, 5100, 1493
12259, 1319, 16280, 1698
12260, 1540, 19440, 1706
12262, 1513, 15456, 1289
12263, 1140, 41943, 2422
12265, 1374, 11648, 896
12270, 1179, 14756, 1422
12271, 716, 10360, 2143
12272, 1653, 18135, 1587
12273, 1612, 11616, 2573
12274, 911, 19500, 857
12275, 751, 29920, 1562
12277, 1358, 15428, 1122
12280, 1095, 13524, 2070
12282, 586, 18352, 2614
12283, 716, 26448, 1772
12285, 1478, 16182, 1880
12287, 1066, 19008, 2834
12289, 1084, 11025, 2600
12292, 807, 18375, 1333
12298, 1477, 8400, 1582
12299, 1332, 9048, 1401
12301, 2106, 17136, 1389
12302, 1410, 14080, 1183
12303, 1097, 3900, 516
12307, 1092, 18900, 623
12308, 877, 18648, 1637
12310, 1475, 9568, 1324
12313, 568, 31104, 2452
12314, 850, 39690, 1414
12315, 1265, 11100, 2803
12317, 776, 12600, 50
12318, 1636, 16606, 1185
12319, 1115, 12480, 1034
12320, 2062, 27300, 1979
12324, 1233, 15376, 2238
12326, 797, 38916, 286
12327, 1524, 40560, 1880
12328, 1155, 10780, 1792
12330, 800, 40426, 1057
12332, 942, 3900, 1237
12333, 250, 17205, 3000
12334, 1163, 11466, 3000
12335, 2244, 36270, 1013
12338, 678, 15750, 595
12339, 539, 15732, 1791
12340, 401, 22040, 540
12342, 1198, 12600, 936
12344, 809, 4554, 506
12345, 1588, 17226, 2392
12346, 891, 38610, 1909
12347, 579, 8050, 2532
12348, 1400, 7250, 1812
12349, 509, 23688, 59
12350, 151, 8640, 50
12353, 818, 9405, 874
12356, 526, 5940, 864
12362, 959, 11368, 1444
12367, 1026, 24012, 1613
12369, 1190, 30498, 2157
12373, 956, 12880, 1006
12375, 339, 27000, 3000
12381, 1429, 15466, 842
12383, 710, 14616, 1295
12384, 702, 17856, 2423
12386, 199, 16500, 897
12387, 767, 13824, 1664
12388, 401, 6006, 1060
12389, 1172, 12480, 1754
12392, 996, 5280, 1310
12394, 1080, 12150, 2848
12395, 998, 20400, 62
12396, 1563, 21736, 2427
12400, 1295, 12960, 900
12401, 370, 9660, 853
12403, 774, 20520, 2139
12404, 2129, 7590, 50
12408, 1261, 7140, 268
12412, 599, 9072, 2519
12415, 1833, 3920, 1375
12417, 465, 29716, 2095
12419, 1410, 10602, 574
12422, 1310, 14616, 1318
12423, 990, 14322, 1415
12426, 117, 8970, 1611
12427, 927, 21420, 1977
12429, 685, 4914, 1539
12430, 542, 10374, 1349
12432, 1501, 12474, 366
12433, 485, 20880, 1205
12434, 996, 10672, 1865
12438, 110, 19656, 2133
12439, 1319, 31680, 917
12441, 1487, 17136, 1357
12442, 510, 5544, 1992
12443, 633, 6480, 3000
12445, 1346, 17328, 1253
12446, 1402, 13986, 1846
12447, 1008, 28188, 1530
12448, 770, 12528, 124
12452, 1109, 26520, 799
12455, 886, 7695, 962
12458, 1174, 12236, 2126
12459, 968, 8832, 1861
12460, 997, 14280, 1526
12461, 712, 7140, 1045
12464, 1744, 9108, 975
12467, 1477, 13500, 2895
12470, 2101, 13800, 1052
12472, 548, 44080, 1065
12473, 1786, 17010, 1715
12474, 967, 14336, 2812
12475, 1026, 12441, 561
12477, 110, 17360, 838
12480, 923, 25116, 1548
12481, 868, 25916, 1042
12482, 1828, 19872, 1242
12483, 1016, 10868, 378
12486, 960, 34100, 852
12489, 244, 18816, 782
12490, 1540, 7956, 806
12491, 821, 14720, 1663
12500, 1222, 24684, 640
12502, 2381, 11424, 1136
12507, 932, 30566, 1679
12509, 1032, 8232, 1525
12512, 1167, 17680, 1560
12514, 853, 38184, 465
12515, 1262, 26656, 637
12517, 1040, 9728, 3000
12520, 1160, 45144, 1708
12521, 1197, 59432, 1455
12522, 651, 10140, 1082
12523, 1911, 29400, 793
12524, 1087, 31304, 1882
12525, 363, 9108, 2108
12531, 1473, 8360, 1028
12533, 1051, 17050, 1376
12535, 110, 7680, 1534
12539, 1715, 13440, 1902
12541, 633, 10800, 656
12545, 1388, 13050, 1678
12547, 1842, 15960, 1930
12548, 1660, 6160, 1684
12549, 1231, 18200, 1957
12550, 1201, 22134, 2105
12551, 1153, 6072, 70
12553, 602, 4788, 1048
12555, 669, 15080, 1865
12557, 691, 10260, 2973
12559, 218, 48300, 393
12561, 1188, 11424, 1561
12562, 1276, 23400, 1477
12563, 1191, 5200, 485
12564, 110, 22800, 1142
12565, 899, 14144, 713
12567, 1505, 9520, 803
12568, 636, 6300, 1797
12570, 1202, 22275, 1137
12571, 1256, 4104, 1332
12572, 1046, 12150, 1843
12575, 257, 26680, 507
12576, 1030, 55728, 2091
12581, 778, 13520, 1785
12582, 1583, 17280, 1965
12583, 1252, 20160, 396
12593, 883, 15750, 1377
12594, 717, 17820, 1723
12595, 335, 27540, 560
12596, 731, 14880, 3000
12597, 112, 6137, 1729
12599, 2024, 6732, 1112
12601, 1514, 8372, 1582
12604, 413, 7920, 2225
12606, 882, 8671, 772
12607, 381, 1500, 552
12609, 687, 30240, 1837
12611, 110, 19760, 50
12612, 1321, 35000, 833
12613, 1021, 8580, 1920
12615, 1355, 34968, 2489
12616, 411, 32472, 1245
12621, 890, 24180, 1317
12622, 817, 13524, 2346
12625, 1089, 8400, 1209
12627, 1731, 21420, 1531
12628, 1218, 10962, 1645
12629, 1948, 8325, 434
12630, 1630, 44640, 1660
12632, 752, 17342, 1079
12634, 1602, 8211, 3000
12638, 1908, 26970, 2037
12648, 1347, 32400, 1430
12649, 1017, 21504, 515
12650, 1063, 11704, 1289
12651, 601, 12012, 2385
12655, 1123, 4788, 1881
12656, 428, 30400, 1271
12658, 988, 12432, 2475
12660, 505, 4928, 1573
12661, 1351, 21080, 946
12664, 673, 47740, 1661
12665, 406, 14440, 1452
12666, 1395, 57387, 1001
12669, 1618, 13340, 2306
12672, 1253, 8000, 2939
12674, 1327, 8400, 2639
12677, 1529, 11704, 1412
12679, 858, 5940, 2274
12680, 1673, 15504, 1394
12681, 372, 9918, 1931
12687, 1522, 43316, 1046
12688, 1233, 20400, 2203
12690, 880, 14973, 1212
12693, 489, 10868, 2242
12695, 988, 13320, 1888
12697, 659, 12673, 2124
12698, 774, 6318, 1892
12701, 1466, 22880, 2670
12703, 1751, 17940, 50
12708, 945, 15972, 1422
12709, 1436, 3500, 2471
12710, 1419, 10830, 1826
12712, 1439, 16065, 2156
12716, 1979, 49735, 419
12718, 1904, 6600, 1242
12721, 110, 9152, 927
12724, 1454, 10962, 1074
12728, 841, 25461, 899
12731, 493, 18150, 2246
12735, 1081, 16929, 1030
12739, 2070, 15312, 1900
12740, 112, 28782, 1498
12743, 924, 9200, 2222
12745, 1318, 14820, 1450
12746, 1404, 13950, 1258
12747, 2071, 22736, 1064
12748, 773, 11875, 2304
12749, 944, 13640, 3000
12750, 1282, 11115, 1526
12753, 1839, 9867, 3000
12754, 1245, 9234, 50
12756, 809, 33540, 1216
12757, 110, 9600, 191
12758, 1362, 9152, 1346
12763, 493, 12600, 1302
12764, 1538, 14760, 780
12766, 886, 13156, 89
12767, 1374, 18480, 2344
12769, 121, 8970, 2765
12773, 1531, 23436, 1780
12781, 1740, 14858, 1063
12787, 1139, 13300, 1527
12790, 1053, 19734, 1281
12792, 566, 11220, 936
12793, 1118, 33592, 2035
12795, 1192, 7200, 1759
12799, 2175, 19040, 1644
12801, 1095, 5670, 372
12802, 1436, 12740, 2497
12803, 451, 33696, 388
12804, 1022, 7728, 3000
12805, 1233, 10440, 571
12808, 993, 11088, 1100
12810, 1512, 26496, 1421
12811, 604, 4760, 805
12812, 889, 10810, 2854
12813, 979, 32508, 1415
12815, 1553, 33540, 3000
12817, 858, 11484, 1031
12818, 946, 15360, 1916
12819, 110, 7750, 2187
12824, 1774, 7260, 2021
12826, 1328, 10320, 227
12828, 541, 9880, 1571
12830, 671, 5632, 1006
12832, 1311, 19992, 2768
12836, 1138, 12000, 2112
12837, 1470, 23529, 1409
12838, 674, 12480, 895
12841, 825, 14400, 3000
12842, 1497, 39312, 1611
12843, 606, 13860, 904
12844, 1197, 44100, 1449
12845, 1558, 15028, 612
12847, 1104, 20280, 1511
12849, 638, 3740, 1901
12851, 699, 10710, 2008
12852, 878, 13068, 2507
12854, 789, 16864, 1474
12856, 1194, 1500, 1290
12858, 1090, 19264, 1091
12861, 1597, 12000, 896
12862, 1088, 8112, 2246
12872, 1508, 20880, 993
12873, 110, 7020, 3000
12874, 675, 8800, 427
12876, 110, 20102, 1787
12880, 1563, 62604, 50
12881, 722, 22661, 1529
12883, 1024, 6800, 1629
12884, 1272, 30504, 2449
12885, 1635, 18848, 2469
12886, 941, 6510, 2229
12890, 369, 7714, 1185
12891, 478, 7038, 1478
12892, 2062, 22080, 346
12895, 110, 18432, 1551
12896, 501, 31350, 1017
12898, 1379, 25536, 1218
12899, 1145, 10800, 1828
12900, 1599, 5096, 233
12902, 762, 12936, 1064
12904, 719, 10440, 1304
12905, 1121, 42840, 688
12906, 903, 9072, 939
12907, 1251, 5040, 630
12909, 442, 8096, 246
12910, 635, 33046, 1097
12911, 271, 18480, 1788
12915, 1218, 27864, 1346
12916, 119, 9744, 1509
12918, 187, 8280, 771
12920, 1517, 14850, 1107
12921, 1107, 13125, 2563
12922, 442, 9900, 3000
12924, 707, 10800, 2864
12927, 645, 3808, 2166
12928, 1432, 13832, 1267
12930, 1112, 10788, 2059
12932, 547, 8526, 243
12933, 539, 5280, 1592
12938, 939, 23868, 1404
12940, 1053, 10336, 2101
12941, 260, 10602, 1561
12942, 746, 5712, 1668
12943, 1366, 31320, 50
12945, 1352, 15950, 1650
12951, 1170, 15824, 2102
12952, 1131, 10125, 2225
12953, 1023, 12825, 50
12954, 333, 3680, 1572
12957, 1784, 3630, 1200
12958, 1437, 10374, 919
12962, 721, 27898, 2279
12965, 1578, 34632, 974
12966, 1090, 9180, 50
12971, 805, 17052, 1679
12974, 980, 31350, 2795
12975, 110, 17748, 2086
12977, 1436, 21546, 586
12978, 1396, 3510, 475
12979, 1695, 2160, 1707
12981, 1063, 6250, 1508
12983, 604, 3920, 482
12985, 1397, 3510, 1021
12986, 932, 40248, 2123
12987, 931, 8910, 1448
12988, 1404, 54760, 2654
12991, 606, 31616, 990
12992, 402, 30240, 688
12993, 765, 8280, 1444
12995, 1202, 9600, 1449
12996, 110, 17280, 973
12998, 1166, 3705, 1726
13001, 1818, 13320, 1228
13005, 1859, 19320, 814
13006, 1980, 11904, 1197
13008, 400, 33408, 1464
13011, 836, 16065, 1442
13013, 1298, 9984, 2330
13018, 770, 19136, 1268
13020, 815, 40824, 283
13021, 949, 15840, 1163
13026, 110, 9100, 894
13027, 1031, 8400, 50
13029, 1013, 9240, 1673
13031, 738, 10200, 1455
13033, 1740, 9135, 1694
13034, 1625, 14560, 50
13044, 556, 16500, 385
13049, 1349, 6840, 1149
13054, 593, 15314, 2203
13056, 469, 21528, 1002
13058, 1224, 28520, 1025
13059, 937, 19608, 2132
13061, 1079, 5616, 1167
13062, 1641, 20400, 1961
13063, 1202, 16810, 1687
13064, 1212, 10404, 1699
13066, 928, 17160, 1496
13069, 1752, 14467, 162
13072, 686, 17480, 3000
13073, 110, 39401, 1761
13074, 2097, 18810, 144
13075, 704, 10200, 1846
13077, 736, 54600, 1737
13078, 1054, 12580, 2224
13080, 826, 16704, 1215
13081, 652, 18522, 1387
13083, 605, 23345, 1830
13084, 1238, 30720, 1782
13085, 1518, 23800, 1103
13086, 1184, 34500, 1624
13088, 365, 24000, 2293
13089, 1101, 28080, 1325
13091, 972, 29952, 1721
13093, 286, 6290, 3000
13095, 2266, 10488, 2109
13096, 1054, 17712, 2350
13098, 159, 10404, 1679
13100, 1691, 14212, 658
13101, 482, 11550, 1376
13105, 916, 30932, 1007
13106, 781, 35880, 2473
13108, 893, 22230, 646
13112, 1154, 15456, 1901
13113, 960, 26928, 2068
13114, 1210, 3750, 2763
13117, 617, 4320, 925
13119, 900, 31500, 2438
13120, 366, 10332, 841
13124, 1487, 8400, 2090
13125, 1421, 14350, 1152
13130, 1360, 9120, 50
13131, 1306, 24000, 1348
13132, 400, 13416, 755
13134, 1004, 8640, 1179
13136, 188, 5220, 1721
13137, 345, 5808, 1832
13142, 1691, 27324, 1479
13143, 452, 15540, 1412
13147, 1217, 16275, 2677
13149, 1188, 12312, 1110
13152, 436, 9477, 1043
13154, 770, 11628, 2450
13155, 1286, 12000, 2241
13156, 2005, 12960, 2539
13158, 669, 32844, 2321
13159, 1712, 8892, 1626
13162, 884, 6480, 341
13163, 1534, 29040, 1240
13164, 1395, 11571, 879
13167, 627, 7752, 2733
13168, 1171, 18480, 1004
13169, 1368, 15552, 1218
13171, 748, 5616, 429
13173, 1829, 21896, 2492
13174, 110, 7296, 3000
13175, 404, 26691, 1799
13176, 249, 13357, 1477
13177, 957, 2340, 2182
13178, 541, 22533, 1382
13183, 649, 3696, 50
13186, 1506, 38025, 1526
13187, 1505, 7560, 1496
13188, 1213, 16416, 1140
13189, 441, 12818, 2934
13193, 314, 5220, 2201
13198, 1080, 13547, 1128
13199, 1175, 3740, 2882
13201, 1305, 14756, 1297
13204, 1704, 16269, 2455
13206, 1429, 17100, 1219
13208, 640, 15624, 50
13209, 915, 6670, 1611
13211, 538, 9477, 2207
13213, 436, 2340, 1899
13217, 1509, 14112, 1695
13218, 861, 25872, 1169
13220, 1655, 21576, 1249
13225, 1258, 13200, 1185
13226, 2011, 8505, 1075
13227, 1750, 11115, 842
13228, 1773, 22320, 1923
13229, 473, 22960, 766
13230, 528, 9234, 2325
13231, 959, 8151, 1607
13235, 901, 15048, 1852
13236, 110, 27648, 690
13240, 679, 55016, 1324
13241, 733, 3094, 1547
13242, 1174, 24960, 1948
13243, 1528, 31280, 757
13248, 1311, 27000, 2880
13249, 1062, 6600, 2288
13250, 1007, 4800, 2135
13251, 120, 11988, 2123
13254, 1047, 12495, 50
13255, 110, 12480, 231
13256, 583, 10368, 1525
13259, 963, 14326, 2052
13261, 563, 23184, 1263
